question_id,compressed_tags
12317,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12318,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12319,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12320,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12321,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12322,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12323,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12324,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12325,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12326,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12327,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12328,[ -5.406197  -19.258688   -8.589881   -3.3901067]
12329,[ -5.406197  -19.258688   -8.589881   -3.3901067]
12330,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12331,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12332,[ -5.406197  -19.258688   -8.589881   -3.3901067]
12333,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12334,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12335,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12336,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12337,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12338,[ -5.406197  -19.258688   -8.589881   -3.3901067]
12339,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12340,[ -6.7277284 -19.715279   -8.674845   -4.0511537]
12341,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12342,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12343,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12344,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12345,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12346,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12347,[ -5.406197  -19.258688   -8.589881   -3.3901067]
12348,[ -6.7277284 -19.715279   -8.674845   -4.0511537]
12349,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12350,[ -5.406197  -19.258688   -8.589881   -3.3901067]
12351,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12352,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12353,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12354,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12355,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12356,[ -6.3826303 -20.40552    -7.716403   -3.5155072]
12357,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12358,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12359,[ -6.3826303 -20.40552    -7.716403   -3.5155072]
12360,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12361,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12362,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12363,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12364,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12365,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12366,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12367,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12368,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12369,[ -6.7277284 -19.715279   -8.674845   -4.0511537]
12370,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12371,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12372,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12373,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12374,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12375,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12376,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12377,[ -5.406197  -19.258688   -8.589881   -3.3901067]
12378,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12379,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12380,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12381,[ -6.7277284 -19.715279   -8.674845   -4.0511537]
12382,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12383,[ -6.3826303 -20.40552    -7.716403   -3.5155072]
12384,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12385,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12386,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12387,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12388,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12389,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12390,[ -6.7277284 -19.715279   -8.674845   -4.0511537]
12391,[ -5.0476995 -18.537283   -7.401316   -4.586003 ]
12392,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12393,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12394,[ -5.406197  -19.258688   -8.589881   -3.3901067]
12395,[ -5.0476995 -18.537283   -7.401316   -4.586003 ]
12396,[ -6.7277284 -19.715279   -8.674845   -4.0511537]
12397,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12398,[ -5.0476995 -18.537283   -7.401316   -4.586003 ]
12399,[ -6.7277284 -19.715279   -8.674845   -4.0511537]
12400,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12401,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12402,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12403,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12404,[ -5.7246013 -18.77231    -7.4434505  -3.816081 ]
12405,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12406,[ -5.0476995 -18.537283   -7.401316   -4.586003 ]
12407,[ -5.406197  -19.258688   -8.589881   -3.3901067]
12408,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12409,[ -5.0476995 -18.537283   -7.401316   -4.586003 ]
12410,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12411,[  0.9397273 -17.676632  -16.217842    3.0077477]
12412,[ -1.524067   -13.962316   -14.855319    -0.07208243]
12413,[ -4.200537  -16.277687  -12.313372   -2.7055588]
12414,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12415,[ -5.0476995 -18.537283   -7.401316   -4.586003 ]
12416,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12417,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12418,[ -5.0476995 -18.537283   -7.401316   -4.586003 ]
12419,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12420,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12421,[ -5.0476995 -18.537283   -7.401316   -4.586003 ]
12422,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12423,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12424,[ -5.0476995 -18.537283   -7.401316   -4.586003 ]
12425,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12426,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12427,[ -5.0476995 -18.537283   -7.401316   -4.586003 ]
12428,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12429,[ -4.1299644 -15.4051485  -5.293464   -3.1956215]
12430,[ -5.0476995 -18.537283   -7.401316   -4.586003 ]
12431,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12432,[ -4.537421  -21.779675   -8.343698   -3.4878225]
12433,[ -5.0476995 -18.537283   -7.401316   -4.586003 ]
12434,[ -5.406197  -19.258688   -8.589881   -3.3901067]
12435,[ -0.57787675 -10.6539135  -11.628043    -1.0700517 ]
12436,[  1.9463736 -14.894145  -16.891912    1.682356 ]
12437,[  1.9463736 -14.894145  -16.891912    1.682356 ]
12438,[-3.1649292  -6.1128654   0.92059284  0.59283084]
12439,[ -4.4375315  -10.969759     0.14110352   0.38679796]
12440,[ -4.4375315  -10.969759     0.14110352   0.38679796]
12441,[  0.12252684 -16.913673   -15.924848     3.658599  ]
12442,[  0.12252684 -16.913673   -15.924848     3.658599  ]
12443,[  0.12252684 -16.913673   -15.924848     3.658599  ]
12444,[-9.252712  -9.860001  -0.9045043  0.7448257]
12445,[ -7.82167    -12.309126    -0.20357192   0.61992013]
12446,[ -7.82167    -12.309126    -0.20357192   0.61992013]
12447,[ -2.0117018 -13.895073  -16.42547    -3.1527   ]
12448,[ -3.7303681 -13.504635  -12.964427   -3.7931094]
12449,[  1.9463736 -14.894145  -16.891912    1.682356 ]
12450,[-10.103195   -12.171363    -0.17033388   2.8438492 ]
12451,[ -9.643928  -13.705099    1.2341236   3.2558494]
12452,[ -9.643928  -13.705099    1.2341236   3.2558494]
12453,[ -3.0238233 -16.854822  -14.713901   -1.319788 ]
12454,[  0.12252684 -16.913673   -15.924848     3.658599  ]
12455,[  0.12252684 -16.913673   -15.924848     3.658599  ]
12456,[ -9.677073   -10.899031    -0.31921232   1.9135077 ]
12457,[ -9.024318  -11.991838    0.8096681   2.3684626]
12458,[ -9.024318  -11.991838    0.8096681   2.3684626]
12459,[ -1.9561487 -13.816681  -11.6186285  -1.5201094]
12460,[  0.5939087 -13.650464  -13.733534    3.0738068]
12461,[  0.5939087 -13.650464  -13.733534    3.0738068]
12462,[-5.1204944  -6.868673    0.11056076  0.01307235]
12463,[ -7.82167    -12.309126    -0.20357192   0.61992013]
12464,[-7.0473175  -9.642372   -1.3123142   0.47221714]
12465,[-5.0310297 -5.845084  -0.2972116  2.2432957]
12466,[-7.7960343 -9.688245  -0.6752307  3.301355 ]
12467,[-6.462429  -9.243927  -1.5859823  2.7474108]
12468,[ -1.9561487 -13.816681  -11.6186285  -1.5201094]
12469,[ -1.7329332 -11.493165  -11.8589735   0.851222 ]
12470,[  0.5939087 -13.650464  -13.733534    3.0738068]
12471,[-1.7575094  -9.153623   -7.80162    -0.09884027]
12472,[ -1.7329332 -11.493165  -11.8589735   0.851222 ]
12473,[  0.5939087 -13.650464  -13.733534    3.0738068]
12474,[-5.0310297 -5.845084  -0.2972116  2.2432957]
12475,[ -7.768004  -10.908332   -0.5899924   3.638754 ]
12476,[-7.7960343 -9.688245  -0.6752307  3.301355 ]
12477,[ -0.57787675 -10.6539135  -11.628043    -1.0700517 ]
12478,[ -0.50647956 -13.011983   -16.126799    -0.7483368 ]
12479,[ -0.53380156 -13.944213   -16.110678    -0.38958457]
12480,[-9.252712  -9.860001  -0.9045043  0.7448257]
12481,[ -7.82167    -12.309126    -0.20357192   0.61992013]
12482,[ -7.711024   -11.089502    -0.91811913   0.10141018]
12483,[ -1.2172065 -19.137186  -19.443062    2.2750497]
12484,[ -3.5041442  -16.525412   -18.117588    -0.59707355]
12485,[ -1.2172065 -19.137186  -19.443062    2.2750497]
12486,[-3.1649292  -6.1128654   0.92059284  0.59283084]
12487,[-4.14471  -9.668983 -0.369803  0.319864]
12488,[ -4.4375315  -10.969759     0.14110352   0.38679796]
12489,[ -3.3944244 -14.46761   -13.874139   -1.1203812]
12490,[ -3.5041442  -16.525412   -18.117588    -0.59707355]
12491,[ -1.2172065 -19.137186  -19.443062    2.2750497]
12492,[-8.21363   -9.542419  -0.5174155  2.3155699]
12493,[ -7.768004  -10.908332   -0.5899924   3.638754 ]
12494,[-7.7960343 -9.688245  -0.6752307  3.301355 ]
12495,[ -1.1942748 -10.429034   -7.026985   -0.5386969]
12496,[  1.4729451 -15.810215  -12.007698    2.1143503]
12497,[  1.4729451 -15.810215  -12.007698    2.1143503]
12498,[-5.1204944  -6.868673    0.11056076  0.01307235]
12499,[ -7.82167    -12.309126    -0.20357192   0.61992013]
12500,[ -8.714272  -11.5024395  -0.9332991   0.8651174]
12501,[  1.9463736 -14.894145  -16.891912    1.682356 ]
12502,[  1.9463736 -14.894145  -16.891912    1.682356 ]
12503,[  1.9463736 -14.894145  -16.891912    1.682356 ]
12504,[-9.252712  -9.860001  -0.9045043  0.7448257]
12505,[-7.0473175  -9.642372   -1.3123142   0.47221714]
12506,[ -7.711024   -11.089502    -0.91811913   0.10141018]
12507,[  0.12252684 -16.913673   -15.924848     3.658599  ]
12508,[  0.12252684 -16.913673   -15.924848     3.658599  ]
12509,[  0.12252684 -16.913673   -15.924848     3.658599  ]
12510,[-8.21363   -9.542419  -0.5174155  2.3155699]
12511,[ -7.768004  -10.908332   -0.5899924   3.638754 ]
12512,[-6.462429  -9.243927  -1.5859823  2.7474108]
12513,[ -0.57787675 -10.6539135  -11.628043    -1.0700517 ]
12514,[ -0.50647956 -13.011983   -16.126799    -0.7483368 ]
12515,[ -0.53380156 -13.944213   -16.110678    -0.38958457]
12516,[  0.5939087 -13.650464  -13.733534    3.0738068]
12517,[ -1.7329332 -11.493165  -11.8589735   0.851222 ]
12518,[ -4.2911243 -13.163186   -9.656984   -1.7698468]
12519,[ -9.869234  -14.727419   -2.3973026   0.4223506]
12520,[ -9.17914   -11.920614   -2.0209253  -0.5602789]
12521,[ -8.482785   -12.921574    -3.3088808   -0.05619954]
12522,[-7.139082  -8.547184  -1.030784   2.9841485]
12523,[ -7.768004  -10.908332   -0.5899924   3.638754 ]
12524,[ -7.768004  -10.908332   -0.5899924   3.638754 ]
12525,[ -0.57787675 -10.6539135  -11.628043    -1.0700517 ]
12526,[  1.9463736 -14.894145  -16.891912    1.682356 ]
12527,[  1.9463736 -14.894145  -16.891912    1.682356 ]
12528,[-1.7575094  -9.153623   -7.80162    -0.09884027]
12529,[  0.5939087 -13.650464  -13.733534    3.0738068]
12530,[  0.5939087 -13.650464  -13.733534    3.0738068]
12531,[ -9.677073   -10.899031    -0.31921232   1.9135077 ]
12532,[ -9.024318  -11.991838    0.8096681   2.3684626]
12533,[ -9.024318  -11.991838    0.8096681   2.3684626]
12534,[ -1.1173087 -18.84565   -17.498861    3.09767  ]
12535,[ -1.1173087 -18.84565   -17.498861    3.09767  ]
12536,[ -1.1173087 -18.84565   -17.498861    3.09767  ]
12537,[-7.0349126 -8.757812  -1.230464  -0.4134299]
12538,[ -9.869234  -14.727419   -2.3973026   0.4223506]
12539,[ -8.482785   -12.921574    -3.3088808   -0.05619954]
12540,[ -7.768004  -10.908332   -0.5899924   3.638754 ]
12541,[ -7.768004  -10.908332   -0.5899924   3.638754 ]
12542,[ -7.768004  -10.908332   -0.5899924   3.638754 ]
12543,[ -1.2172065 -19.137186  -19.443062    2.2750497]
12544,[ -1.2172065 -19.137186  -19.443062    2.2750497]
12545,[ -6.0134892 -17.805372  -14.945788   -3.8356547]
12546,[ -9.024318  -11.991838    0.8096681   2.3684626]
12547,[ -9.024318  -11.991838    0.8096681   2.3684626]
12548,[ -7.481912   -10.747628     0.09972726   1.7045743 ]
12549,[ -1.1942748 -10.429034   -7.026985   -0.5386969]
12550,[  1.4729451 -15.810215  -12.007698    2.1143503]
12551,[ -3.0188596 -14.155726   -8.862328   -1.8852196]
12552,[ -8.763727  -15.620545   -0.2598873   2.3538833]
12553,[ -8.763727  -15.620545   -0.2598873   2.3538833]
12554,[ -8.763727  -15.620545   -0.2598873   2.3538833]
12555,[-1.7575094  -9.153623   -7.80162    -0.09884027]
12556,[  0.5939087 -13.650464  -13.733534    3.0738068]
12557,[  0.5939087 -13.650464  -13.733534    3.0738068]
12558,[-4.6213574  -8.832655   -0.18220867  0.34314078]
12559,[ -4.4375315  -10.969759     0.14110352   0.38679796]
12560,[ -4.4375315  -10.969759     0.14110352   0.38679796]
12561,[ -3.0238233 -16.854822  -14.713901   -1.319788 ]
12562,[  0.12252684 -16.913673   -15.924848     3.658599  ]
12563,[  0.12252684 -16.913673   -15.924848     3.658599  ]
12564,[-5.0310297 -5.845084  -0.2972116  2.2432957]
12565,[ -7.768004  -10.908332   -0.5899924   3.638754 ]
12566,[-6.462429  -9.243927  -1.5859823  2.7474108]
12567,[ -0.57787675 -10.6539135  -11.628043    -1.0700517 ]
12568,[  1.9463736 -14.894145  -16.891912    1.682356 ]
12569,[  1.9463736 -14.894145  -16.891912    1.682356 ]
12570,[-5.1204944  -6.868673    0.11056076  0.01307235]
12571,[ -7.82167    -12.309126    -0.20357192   0.61992013]
12572,[ -8.714272  -11.5024395  -0.9332991   0.8651174]
12573,[ -0.57787675 -10.6539135  -11.628043    -1.0700517 ]
12574,[  1.9463736 -14.894145  -16.891912    1.682356 ]
12575,[  1.9463736 -14.894145  -16.891912    1.682356 ]
12576,[ -9.677073   -10.899031    -0.31921232   1.9135077 ]
12577,[ -9.024318  -11.991838    0.8096681   2.3684626]
12578,[ -9.024318  -11.991838    0.8096681   2.3684626]
12579,[ -1.1173087 -18.84565   -17.498861    3.09767  ]
12580,[ -1.1173087 -18.84565   -17.498861    3.09767  ]
12581,[ -5.580038  -17.288689  -13.558517   -2.9785285]
12582,[ -4.4375315  -10.969759     0.14110352   0.38679796]
12583,[-3.872426  -8.629346  -0.6465264  0.7661063]
12584,[ -4.4375315  -10.969759     0.14110352   0.38679796]
12585,[ -9.650161  -11.904243    2.3978653  10.413453 ]
12586,[-3.5888746 -7.8677597  3.119493   8.100712 ]
12587,[ -3.2193375 -10.903637    5.3176694  11.760274 ]
12588,[ -3.2193375 -10.903637    5.3176694  11.760274 ]
12589,[ -8.261056  -10.673981    3.0841446  10.448222 ]
12590,[ -8.261056  -10.673981    3.0841446  10.448222 ]
12591,[ -8.261056  -10.673981    3.0841446  10.448222 ]
12592,[ -9.650161  -11.904243    2.3978653  10.413453 ]
12593,[ -7.4236536 -10.809938    5.286646    9.8065405]
12594,[ -9.650161  -11.904243    2.3978653  10.413453 ]
12595,[-3.5888746 -7.8677597  3.119493   8.100712 ]
12596,[ -7.152784 -20.3059    -5.956595   8.002568]
12597,[ -7.91759   -15.60066    -1.4936672   9.656504 ]
12598,[ -7.152784 -20.3059    -5.956595   8.002568]
12599,[ -3.039068   -11.599685     0.24234246   6.970677  ]
12600,[ -3.039068   -11.599685     0.24234246   6.970677  ]
12601,[ -9.192295   -12.940851     0.30351365  10.73432   ]
12602,[ -9.192295   -12.940851     0.30351365  10.73432   ]
12603,[ -7.91759   -15.60066    -1.4936672   9.656504 ]
12604,[ -7.91759   -15.60066    -1.4936672   9.656504 ]
12605,[ -3.039068   -11.599685     0.24234246   6.970677  ]
12606,[ -7.3422284 -18.640022   -4.4408264   8.578666 ]
12607,[ -3.039068   -11.599685     0.24234246   6.970677  ]
12608,[ -9.192295   -12.940851     0.30351365  10.73432   ]
12609,[ -3.039068   -11.599685     0.24234246   6.970677  ]
12610,[ -9.192295   -12.940851     0.30351365  10.73432   ]
12611,[ -3.039068   -11.599685     0.24234246   6.970677  ]
12612,[ -7.91759   -15.60066    -1.4936672   9.656504 ]
12613,[ -3.039068   -11.599685     0.24234246   6.970677  ]
12614,[ -5.9245315 -16.880127   -3.0913408   5.646304 ]
12615,[-10.758564   -8.384315    2.478946    7.2806764]
12616,[-10.758564   -8.384315    2.478946    7.2806764]
12617,[-8.883999  -7.2399573  4.328741   4.5366187]
12618,[-10.257121   -6.336841    3.2733424   4.83393  ]
12619,[-10.959289  -11.987307   -4.427466    0.5197698]
12620,[-10.924299    -8.518393    -0.44632018   3.6706629 ]
12621,[-10.758564   -8.384315    2.478946    7.2806764]
12622,[-6.5636563 -7.5393963  3.1028965  4.580649 ]
12623,[-10.368957   -6.746417    4.0971627   7.2717357]
12624,[-6.5636563 -7.5393963  3.1028965  4.580649 ]
12625,[-10.300681   -5.4643655   1.9236841   5.183834 ]
12626,[-10.758564   -8.384315    2.478946    7.2806764]
12627,[-10.758564   -8.384315    2.478946    7.2806764]
12628,[-9.280098  -5.861289   3.0412781  2.6943784]
12629,[-11.750546    -7.205433    -0.29423332   4.46298   ]
12630,[-10.368957   -6.746417    4.0971627   7.2717357]
12631,[-10.368957   -6.746417    4.0971627   7.2717357]
12632,[-8.638021  -5.977348   5.26996    5.7302833]
12633,[-10.924299    -8.518393    -0.44632018   3.6706629 ]
12634,[-10.959289  -11.987307   -4.427466    0.5197698]
12635,[-5.383003   -5.5455337   0.9650665   0.11245375]
12636,[-10.758564   -8.384315    2.478946    7.2806764]
12637,[-8.638021  -5.977348   5.26996    5.7302833]
12638,[-10.758564   -8.384315    2.478946    7.2806764]
12639,[-10.488575    -7.1302314    0.17051046   5.762681  ]
12640,[-10.368957   -6.746417    4.0971627   7.2717357]
12641,[-5.7148666 -7.2299433  3.9732213  3.685336 ]
12642,[-8.638021  -5.977348   5.26996    5.7302833]
12643,[-10.959289  -11.987307   -4.427466    0.5197698]
12644,[-9.280098  -5.861289   3.0412781  2.6943784]
12645,[-10.924299    -8.518393    -0.44632018   3.6706629 ]
12646,[-5.7148666 -7.2299433  3.9732213  3.685336 ]
12647,[-10.368957   -6.746417    4.0971627   7.2717357]
12648,[-10.959289  -11.987307   -4.427466    0.5197698]
12649,[-9.40603   -5.4879937  4.3942494  3.8779855]
12650,[-5.3680305 -4.006841   2.5583293  2.5838127]
12651,[-10.368957   -6.746417    4.0971627   7.2717357]
12652,[-6.5636563 -7.5393963  3.1028965  4.580649 ]
12653,[-10.959289  -11.987307   -4.427466    0.5197698]
12654,[-8.638021  -5.977348   5.26996    5.7302833]
12655,[-5.7148666 -7.2299433  3.9732213  3.685336 ]
12656,[-8.353573  -7.7853956  5.7913456  5.8377867]
12657,[-10.488575    -7.1302314    0.17051046   5.762681  ]
12658,[-5.383003   -5.5455337   0.9650665   0.11245375]
12659,[-8.638021  -5.977348   5.26996    5.7302833]
12660,[-10.959289  -11.987307   -4.427466    0.5197698]
12661,[-10.758564   -8.384315    2.478946    7.2806764]
